4	-1	19	8	-1	16	-1	10	3	-1	1	-1	6	-1	13	-1	12	-1	-1	-1	7	-1	3	-1	-1	-1	-1	-1	7	3	-1	-1	-1	18	-1	4	-1	7	10	7	11	20	5	-1	-1	2	-1	-1	-1	15	6	-1	10	2	-1	14	15	-1	-1	4	-1	6	6	-1	-1	6	-1	8	3	-1	-1	1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	3	-1	10	-1	-1	5	20	20	11	-1	17	18	-1	20	-1
-1	-1	-1	-1	-1	-1	-1	-1	7	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	6	17	-1	-1	2	-1	6	-1	-1	13	-1	-1	-1	14	8	-1	-1	-1	-1	-1	-1	-1	-1	13	4	-1	-1	20	19	8	-1	14	-1	19	8	-1	14	-1	12	-1	-1	-1	-1	11	-1	-1	-1	-1	-1	6	-1	-1	7	-1	-1	13	-1	17	11	6	-1	-1	-1	-1	19	-1	-1	4	-1	-1	-1	15	-1	11	-1	17	4
-1	18	15	-1	4	-1	-1	2	-1	-1	-1	8	7	-1	20	10	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	11	-1	-1	17	-1	17	-1	9	13	15	19	9	-1	9	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	15	19	-1	19	-1	18	10	-1	19	2	-1	9	13	-1	-1	-1	-1	20	9	17	-1	9	13	8	-1	-1	11	9	-1	16	18	8	15	8	-1	-1	6	-1	-1	17	-1	-1	4	-1	-1	-1
-1	-1	18	7	-1	-1	1	16	-1	-1	-1	7	13	-1	13	-1	-1	3	4	-1	-1	17	-1	-1	-1	-1	-1	13	-1	-1	1	-1	6	-1	8	-1	20	-1	-1	-1	6	-1	-1	-1	1	-1	-1	-1	5	-1	9	1	10	5	-1	8	19	-1	-1	-1	-1	-1	19	-1	-1	7	-1	4	-1	19	2	1	-1	-1	-1	-1	11	-1	19	-1	11	1	-1	-1	-1	7	-1	-1	-1	7	-1	-1	4	-1	-1	-1	-1	6	-1	-1
-1	-1	-1	12	19	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	14	20	-1	-1	5	7	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	7	-1	10	19	16	19	7	-1	12	-1	16	-1	-1	-1	-1	12	-1	-1	2	6	-1	-1	-1	-1	-1	18	-1	9	-1	-1	-1	-1	-1	12	-1	3	-1	-1	-1	-1	9	-1	14	-1	8	1	19	14	-1	-1	-1	-1	12	-1	1	-1	19	15	16	8	17	8	-1	20	10	-1
-1	12	-1	-1	2	12	-1	6	-1	-1	-1	-1	10	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	1	9	-1	-1	-1	-1	-1	-1	-1	3	-1	13	2	1	-1	15	-1	-1	16	9	19	-1	-1	17	4	14	18	-1	18	-1	11	-1	16	-1	-1	-1	8	-1	-1	13	9	2	-1	16	-1	4	-1	-1	-1	3	20	7	9	10	2	-1	14	9	-1	8	-1	-1	-1	17	17	1	16	14	-1	-1
14	12	18	-1	-1	-1	-1	12	-1	-1	13	19	-1	14	-1	13	-1	-1	-1	6	8	-1	13	-1	20	-1	-1	-1	3	-1	7	6	7	6	-1	-1	2	-1	-1	-1	2	16	18	-1	-1	15	19	14	13	16	-1	7	20	12	-1	-1	10	-1	-1	11	-1	-1	-1	15	-1	-1	-1	14	-1	15	7	13	17	1	-1	5	-1	-1	18	-1	14	-1	17	-1	-1	13	16	9	-1	-1	1	-1	8	-1	-1	-1	16	-1	9	-1
1	13	-1	13	-1	-1	-1	8	-1	-1	-1	-1	12	8	1	-1	4	-1	-1	-1	15	-1	-1	-1	-1	-1	16	-1	4	-1	-1	-1	20	12	20	-1	-1	-1	9	-1	20	-1	5	8	-1	-1	1	-1	4	9	-1	5	1	-1	6	12	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	19	9	10	-1	7	-1	19	-1	20	-1	-1	20	20	18	-1	-1	-1	-1	-1	-1	-1	4	3	12	-1	1	-1	-1	-1	17	-1	16	15	-1
-1	15	7	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	17	10	17	-1	-1	17	5	7	6	20	18	5	11	-1	-1	-1	16	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	19	19	-1	16	-1	-1	-1	6	-1	-1	-1	1	2	14	10	-1	-1	-1	15	-1	-1	1	6	17	17	-1	-1	-1	-1	-1	-1	11	-1	-1	3	-1	1	8	-1	1	-1	-1	12	20
6	-1	-1	6	-1	-1	-1	1	-1	15	-1	-1	-1	12	4	-1	-1	7	18	-1	-1	20	-1	-1	-1	-1	-1	1	3	-1	-1	4	-1	-1	-1	15	14	-1	-1	-1	-1	-1	-1	13	14	15	-1	-1	-1	-1	7	-1	14	14	-1	-1	2	-1	-1	-1	15	-1	6	-1	4	5	-1	11	16	-1	-1	-1	-1	-1	-1	15	-1	11	-1	-1	-1	-1	-1	9	-1	-1	12	-1	-1	-1	11	11	-1	-1	6	-1	5	-1	14	10
-1	5	1	-1	-1	-1	-1	-1	-1	2	-1	8	9	15	-1	13	10	18	-1	2	-1	-1	18	-1	-1	7	-1	20	17	10	-1	9	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	16	-1	-1	9	-1	17	-1	-1	4	17	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	14	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	17	16	-1	16	-1	4	9	13	5	-1	-1	-1	-1	18	-1	9	20	8	13	-1	-1
-1	-1	3	-1	-1	-1	-1	-1	-1	-1	8	12	-1	6	3	6	14	-1	14	-1	-1	-1	-1	20	3	-1	-1	-1	-1	-1	12	-1	-1	3	-1	7	5	-1	13	7	-1	-1	-1	-1	16	19	-1	10	-1	-1	-1	5	-1	11	6	-1	9	7	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	4	20	16	-1	5	-1	-1	2	20	-1	-1	5	-1	15	-1	9	-1	-1	-1	-1	8	-1	-1	-1	3	13	-1	-1	-1	-1	-1	10
-1	16	6	-1	14	-1	9	6	-1	19	4	10	2	18	-1	-1	9	-1	-1	6	10	14	1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	6	-1	-1	14	18	6	-1	-1	-1	17	-1	-1	1	-1	10	4	-1	-1	11	13	-1	-1	8	-1	19	-1	-1	-1	-1	-1	-1	-1	13	20	-1	-1	-1	-1	20	11	-1	2	18	-1	-1	-1	4	16	-1	-1	5	8	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	20
-1	-1	4	-1	-1	-1	-1	19	-1	10	-1	10	12	-1	-1	-1	-1	12	-1	18	20	18	3	-1	-1	-1	9	9	10	-1	16	-1	-1	-1	10	7	18	-1	-1	6	9	-1	15	7	17	17	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	4	12	-1	14	9	1	11	14	-1	-1	-1	-1	-1	-1	-1	4	2	4	19	-1	-1	19	7	8	-1	-1	10	-1	9	-1	-1	6	-1	-1	16	-1	1	1	19	-1	-1	-1	-1
7	-1	-1	-1	-1	-1	-1	6	10	-1	7	-1	18	11	-1	-1	-1	20	20	15	-1	-1	2	-1	-1	-1	19	-1	-1	10	15	5	-1	9	3	-1	-1	2	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	14	3	-1	-1	-1	-1	-1	-1	10	2	16	-1	4	-1	-1	-1	-1	-1	-1	6	5	-1	-1	3	20	7	10	4	-1	9	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	5	6	11	-1
-1	-1	-1	-1	14	-1	-1	-1	11	-1	-1	4	2	14	-1	-1	16	-1	7	-1	13	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	9	20	3	-1	14	-1	10	9	-1	-1	-1	-1	7	-1	1	-1	10	5	-1	16	-1	-1	-1	19	3	13	15	-1	14	-1	-1	20	13	-1	-1	-1	12	-1	14	-1	-1	-1	-1	9	2	-1	5	11	-1	15	1	-1	20	-1	-1	-1	17	-1	16	7	15	10	17	17	13	-1
3	7	-1	-1	-1	7	-1	-1	11	-1	-1	16	-1	-1	-1	14	16	-1	10	-1	-1	-1	-1	-1	12	15	-1	18	15	-1	-1	7	8	18	19	18	16	-1	-1	-1	-1	-1	-1	12	-1	8	2	3	-1	-1	-1	4	16	11	-1	-1	-1	2	-1	9	7	7	10	-1	-1	16	20	-1	-1	12	-1	1	-1	11	-1	3	-1	-1	19	16	-1	-1	9	8	-1	-1	-1	3	9	-1	-1	-1	12	-1	15	-1	13	-1	-1	-1
-1	2	2	19	-1	-1	-1	-1	-1	9	18	7	16	-1	8	-1	15	-1	-1	-1	-1	-1	-1	7	-1	19	-1	-1	13	-1	9	-1	-1	8	18	-1	-1	-1	7	-1	-1	2	4	-1	-1	12	-1	5	-1	-1	-1	18	-1	-1	1	-1	20	1	-1	2	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	13	10	-1	-1	-1	14	-1	18	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	16
6	3	-1	-1	-1	-1	-1	-1	-1	18	-1	4	-1	18	-1	1	2	-1	-1	-1	-1	-1	9	-1	10	-1	19	16	3	4	-1	-1	10	3	7	-1	-1	15	-1	-1	13	-1	18	-1	-1	-1	-1	4	14	-1	15	-1	-1	11	18	6	9	-1	-1	-1	17	19	-1	-1	4	5	-1	4	6	14	-1	-1	-1	-1	-1	-1	-1	8	4	-1	11	-1	-1	-1	-1	-1	6	18	3	15	16	-1	-1	-1	-1	1	-1	-1	-1	-1
2	-1	3	13	-1	-1	-1	8	1	-1	-1	15	5	-1	12	10	14	-1	1	8	-1	-1	16	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	16	-1	7	17	9	11	-1	-1	17	-1	-1	16	1	-1	-1	-1	-1	-1	-1	2	5	-1	11	13	-1	-1	-1	8	-1	-1	15	8	-1	-1	17	3	6	-1	-1	12	-1	-1	3	15	-1	1	12	-1	18	-1	-1	10
-1	17	9	-1	9	-1	20	-1	-1	16	-1	-1	-1	11	1	-1	-1	-1	-1	-1	2	20	2	-1	-1	6	-1	-1	-1	-1	7	-1	4	16	-1	11	16	20	-1	-1	-1	5	-1	-1	-1	6	7	-1	15	-1	-1	12	8	-1	-1	-1	-1	-1	9	-1	-1	20	15	-1	-1	-1	-1	4	-1	-1	-1	10	-1	-1	-1	-1	13	15	19	-1	20	6	12	-1	-1	-1	7	-1	20	-1	16	-1	12	-1	-1	-1	20	-1	19	-1
20	-1	-1	-1	-1	-1	2	-1	16	-1	-1	11	-1	1	-1	12	-1	-1	20	-1	-1	-1	17	-1	15	-1	-1	-1	20	-1	12	4	-1	-1	6	14	1	-1	11	-1	-1	-1	7	-1	-1	-1	5	11	-1	-1	14	-1	10	11	-1	7	9	-1	-1	4	5	-1	-1	15	-1	2	20	19	-1	-1	3	-1	-1	8	-1	-1	-1	-1	-1	-1	10	17	4	-1	-1	1	-1	-1	-1	-1	-1	2	-1	-1	12	-1	17	-1	2	-1
-1	11	-1	3	2	-1	-1	-1	-1	2	-1	-1	-1	8	19	18	-1	1	17	20	-1	6	-1	6	19	-1	-1	4	14	-1	10	20	-1	19	-1	-1	9	-1	12	8	5	-1	8	-1	6	14	-1	3	14	-1	6	5	5	-1	-1	-1	13	11	14	-1	-1	-1	-1	-1	-1	20	11	-1	3	-1	-1	-1	-1	-1	13	-1	-1	-1	13	-1	-1	-1	-1	-1	17	6	-1	-1	-1	6	-1	-1	15	1	-1	4	-1	1	-1	-1
10	-1	-1	14	8	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	10	-1	4	-1	9	1	2	-1	-1	13	18	-1	10	-1	13	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	8	-1	-1	-1	-1	20	1	11	-1	-1	-1	-1	20	9	-1	-1	8	-1	15	-1	-1	-1	15	-1	3	-1	4	16	-1	-1	10	-1	-1	13	-1	-1	10	3	-1	20	2	-1	-1	-1
-1	19	3	-1	13	-1	-1	-1	-1	-1	-1	18	-1	2	-1	20	19	-1	15	-1	18	7	-1	6	4	-1	-1	17	-1	-1	12	17	-1	11	-1	-1	7	-1	10	-1	8	-1	17	14	-1	18	-1	-1	-1	-1	1	5	19	-1	-1	13	-1	19	8	-1	18	20	6	-1	-1	-1	2	19	7	2	19	14	4	15	19	-1	13	15	-1	14	-1	1	-1	-1	-1	9	-1	19	-1	-1	12	-1	5	-1	10	18	8	19	-1	-1
-1	-1	8	-1	-1	5	-1	-1	3	-1	-1	-1	18	15	12	-1	-1	11	11	1	-1	-1	-1	15	-1	-1	17	8	6	6	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	8	9	-1	-1	3	14	-1	-1	-1	-1	-1	9	5	-1	-1	-1	-1	1	3	-1	18	17	-1	17	5	18	7	10	-1	16	-1	-1	8	-1	-1	-1	-1	14	-1	16	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	19	18	-1	-1	-1	3	-1	-1	10
20	-1	-1	-1	2	-1	-1	-1	13	-1	1	17	-1	-1	13	-1	20	-1	17	7	-1	6	12	13	8	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	16	1	-1	-1	6	-1	14	2	-1	-1	18	12	17	-1	17	11	11	19	20	14	-1	17	-1	16	-1	-1	8	4	5	-1	18	11	-1	20	10	-1	3	-1	16	-1	20	-1	-1	13	1	-1	7	-1	-1	16	-1	20	-1	9	-1	16	-1	-1	-1
3	19	-1	-1	15	-1	-1	-1	14	-1	-1	3	-1	15	2	12	10	2	15	3	-1	-1	-1	-1	20	-1	-1	5	-1	-1	-1	3	-1	11	-1	5	-1	15	-1	16	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	9	-1	-1	19	-1	11	9	1	14	7	-1	-1	-1	-1	-1	15	-1	-1	-1	11	-1	-1	-1	-1	6	17	-1	-1	1	-1	20	-1	-1	1	6	-1	14	-1	8	-1	-1	-1	-1	5	4	-1	20	-1	18	3
11	-1	13	-1	-1	-1	-1	-1	-1	-1	8	13	-1	8	12	1	18	-1	18	-1	-1	-1	-1	14	8	-1	-1	19	-1	15	-1	-1	8	15	-1	3	-1	-1	8	14	-1	13	17	-1	-1	-1	6	-1	7	9	12	-1	18	1	-1	6	-1	-1	-1	9	17	-1	-1	-1	16	-1	-1	-1	9	-1	9	-1	-1	17	12	4	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	19	10	-1	-1	-1	15	8	-1	-1	-1	9	2	10	1
10	7	17	7	16	-1	19	-1	14	-1	-1	7	17	-1	-1	-1	5	20	3	10	-1	20	10	-1	-1	-1	-1	-1	12	19	8	-1	8	-1	3	-1	-1	15	-1	-1	11	-1	-1	-1	13	-1	-1	8	-1	20	13	3	-1	15	-1	-1	16	-1	-1	10	-1	-1	-1	9	-1	9	4	10	2	15	8	-1	-1	3	-1	-1	-1	16	-1	-1	-1	1	-1	-1	-1	4	-1	-1	-1	-1	2	-1	-1	14	3	7	-1	-1	-1	-1
-1	9	2	-1	-1	-1	-1	-1	-1	6	-1	10	-1	5	10	7	-1	4	14	-1	-1	7	19	-1	5	-1	15	-1	14	10	-1	-1	12	18	-1	7	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	8	-1	-1	1	-1	7	10	18	-1	18	-1	-1	2	-1	-1	-1	-1	4	-1	16	-1	-1	1	-1	4	-1	6	-1	-1	17	-1	-1	-1	13	6	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	17	2	7	11	-1	-1	-1	11
15	11	-1	4	-1	13	10	-1	-1	18	-1	-1	-1	-1	-1	9	12	17	10	12	-1	17	19	-1	16	12	17	15	-1	-1	-1	4	-1	-1	-1	18	19	12	3	-1	7	-1	-1	-1	-1	-1	2	-1	9	-1	15	-1	-1	-1	3	-1	8	7	-1	-1	13	-1	-1	-1	9	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	1	6	-1	9	5	1	-1	-1	4	-1	-1	-1	-1	11	3	10	-1	-1	-1	-1	-1	16	-1	9	16
17	7	20	-1	-1	-1	-1	12	-1	-1	7	-1	18	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	6	-1	-1	-1	-1	16	-1	-1	7	18	6	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	8	9	-1	4	-1	-1	7	-1	-1	15	-1	12	14	16	-1	-1	12	13	-1	-1	-1	-1	20	-1	-1	6	-1	7	-1	-1	10	-1	-1	-1	14	19	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	20	-1	19	12
-1	6	3	-1	-1	12	-1	5	-1	-1	-1	-1	-1	-1	9	9	-1	-1	3	5	-1	14	3	-1	10	20	-1	5	-1	12	10	9	-1	-1	-1	-1	-1	15	14	-1	-1	1	-1	-1	20	-1	-1	17	18	16	-1	3	-1	-1	10	19	8	-1	-1	9	9	4	11	-1	5	-1	5	-1	-1	-1	3	-1	18	12	-1	-1	-1	-1	19	-1	7	-1	10	-1	-1	-1	-1	-1	19	18	-1	6	1	1	15	1	-1	3	-1	-1
18	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	4	-1	-1	14	11	-1	-1	-1	-1	6	-1	-1	-1	17	12	-1	20	-1	8	14	-1	16	-1	-1	-1	-1	1	12	3	-1	16	-1	-1	5	-1	8	-1	1	7	20	-1	-1	-1	-1	1	-1	-1	3	-1	-1	-1	8	8	6	-1	-1	9	-1	3	-1	20	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	11	-1	19	-1	-1	-1	17	-1	-1	-1	4	-1	-1	-1	-1
4	-1	-1	-1	-1	18	12	16	-1	3	-1	20	14	-1	10	-1	-1	-1	18	-1	14	3	13	-1	-1	-1	4	-1	-1	-1	3	9	-1	2	15	5	13	-1	19	-1	-1	8	5	18	16	-1	1	-1	18	-1	17	11	3	-1	-1	-1	-1	7	-1	8	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	6	13	-1	-1	-1	-1	-1	-1	-1	3	-1	18	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	7	-1
-1	-1	-1	8	-1	1	-1	9	10	10	12	-1	10	6	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	5	19	-1	-1	-1	-1	-1	18	5	12	-1	11	-1	-1	19	-1	-1	-1	-1	-1	-1	11	-1	-1	20	11	13	5	4	6	-1	19	-1	1	-1	3	11	-1	-1	2	-1	-1	17	-1	-1	16	3	16	-1	-1	-1	12	-1	16	-1	-1	2	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	19	6	-1	-1	-1	4
-1	-1	18	14	13	7	-1	15	-1	-1	14	11	-1	-1	-1	-1	-1	-1	8	6	-1	-1	19	7	15	17	-1	17	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	18	5	-1	-1	-1	1	1	13	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	15	-1	-1	1	-1	11	-1	-1	-1	16	-1	-1	-1	-1	-1	15	-1	2	-1	-1	-1	19	-1	-1	15	-1	-1	-1	-1	6	17	-1	-1	-1	-1	-1	-1	4	-1	19	19	-1
16	15	19	6	-1	18	4	4	3	3	12	-1	2	8	-1	14	-1	-1	11	2	-1	10	-1	11	10	-1	-1	11	11	-1	-1	2	11	19	-1	-1	-1	8	-1	4	9	15	-1	20	4	13	-1	-1	-1	8	13	14	-1	-1	20	-1	-1	4	16	-1	8	-1	1	-1	18	3	-1	-1	-1	16	12	-1	-1	-1	12	-1	15	10	5	18	20	-1	8	-1	17	-1	-1	1	-1	14	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
1	-1	-1	6	2	-1	-1	-1	-1	-1	5	18	6	-1	-1	2	14	19	1	14	1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	20	6	-1	-1	-1	17	-1	7	-1	18	-1	-1	2	-1	1	-1	11	-1	17	-1	8	17	-1	-1	8	-1	-1	13	-1	1	-1	7	-1	1	-1	1	-1	-1	1	3	-1	-1	-1	5	-1	14	2	-1	16	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1
18	-1	12	-1	-1	-1	-1	17	-1	19	-1	-1	-1	-1	-1	18	7	-1	-1	11	-1	-1	-1	-1	8	9	15	-1	-1	15	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	3	9	-1	-1	-1	20	-1	17	-1	15	-1	-1	17	17	-1	-1	-1	6	9	-1	-1	1	-1	15	15	-1	-1	12	-1	12	-1	-1	10	-1	9	4	-1	3	7	-1	-1	15	-1	-1	19	-1	-1	-1	-1	-1	11	-1	-1	-1
-1	9	-1	-1	-1	-1	4	-1	-1	3	-1	-1	-1	5	9	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	2	7	-1	-1	-1	-1	-1	20	17	1	18	-1	-1	-1	1	-1	-1	10	-1	4	14	2	7	12	-1	-1	-1	-1	17	-1	-1	-1	8	1	-1	17	1	-1	20	-1	-1	19	10	10	-1	-1	1	-1	-1	-1	4	20	18	-1	-1	-1	-1	7	11	-1	-1	1	4	-1	6	4	-1	-1	-1	-1	-1	-1	-1	11
-1	-1	7	12	5	-1	-1	19	-1	-1	14	-1	12	12	-1	2	3	-1	-1	-1	-1	7	4	-1	-1	-1	9	-1	-1	-1	-1	-1	1	-1	19	-1	-1	8	-1	-1	1	-1	15	4	-1	8	-1	-1	-1	-1	-1	10	-1	-1	18	11	4	-1	-1	16	16	-1	-1	5	8	-1	-1	-1	5	17	13	-1	-1	18	20	17	-1	2	8	3	16	20	9	-1	-1	16	20	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	15
-1	4	-1	7	1	-1	-1	-1	-1	3	1	-1	5	15	18	16	6	4	-1	-1	12	6	18	-1	10	-1	-1	10	-1	6	20	9	-1	4	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	7	16	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	20	14	-1	16	-1	-1	13	-1	-1	-1	6	17	-1	-1	-1	-1	-1	-1	1	-1	19	-1	-1	-1	2	-1	-1	-1	-1	3	-1	-1	-1	19	1	19	-1	-1	-1	-1	14	-1
18	15	-1	-1	7	10	6	2	-1	-1	-1	-1	13	8	10	-1	12	-1	20	11	-1	-1	9	7	19	10	-1	-1	-1	8	-1	-1	-1	12	15	-1	-1	14	-1	12	-1	-1	-1	1	-1	-1	-1	1	-1	-1	10	-1	14	16	20	17	-1	-1	10	-1	9	15	12	14	-1	-1	-1	-1	11	13	-1	-1	-1	-1	19	2	-1	-1	-1	-1	-1	18	10	-1	-1	9	19	-1	-1	7	-1	19	-1	-1	-1	-1	-1	14	-1	3
-1	-1	19	-1	-1	-1	12	-1	-1	17	10	-1	-1	-1	7	9	-1	-1	-1	20	8	-1	-1	16	-1	-1	4	-1	8	11	-1	-1	4	18	9	20	-1	-1	20	-1	2	-1	1	-1	-1	20	2	4	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	20	10	-1	10	20	-1	-1	-1	-1	16	-1	10	-1	-1	-1	-1	-1	10	-1	3	1	-1	11	16	12	-1	-1	-1	4	-1	-1	-1	-1	11	15	-1	3	-1
